datetime,symbol,open,high,low,close,volume
2024-08-21 10:46:00,TAIFEX:TXF1!,22254.0,22258.0,22250.0,22258.0,43.0
2024-08-21 10:47:00,TAIFEX:TXF1!,22255.0,22256.0,22247.0,22249.0,94.0
2024-08-21 10:48:00,TAIFEX:TXF1!,22250.0,22253.0,22237.0,22247.0,244.0
2024-08-21 10:49:00,TAIFEX:TXF1!,22247.0,22247.0,22236.0,22242.0,107.0
2024-08-21 10:50:00,TAIFEX:TXF1!,22241.0,22249.0,22241.0,22241.0,48.0
2024-08-21 10:51:00,TAIFEX:TXF1!,22245.0,22248.0,22243.0,22248.0,33.0
2024-08-21 10:52:00,TAIFEX:TXF1!,22247.0,22257.0,22246.0,22256.0,77.0
2024-08-21 10:53:00,TAIFEX:TXF1!,22256.0,22257.0,22253.0,22253.0,29.0
2024-08-21 10:54:00,TAIFEX:TXF1!,22252.0,22253.0,22248.0,22248.0,19.0
2024-08-21 10:55:00,TAIFEX:TXF1!,22249.0,22250.0,22245.0,22250.0,71.0
2024-08-21 10:56:00,TAIFEX:TXF1!,22255.0,22261.0,22255.0,22258.0,53.0
2024-08-21 10:57:00,TAIFEX:TXF1!,22260.0,22262.0,22247.0,22247.0,66.0
2024-08-21 10:58:00,TAIFEX:TXF1!,22248.0,22252.0,22246.0,22246.0,41.0
2024-08-21 10:59:00,TAIFEX:TXF1!,22245.0,22245.0,22231.0,22235.0,111.0
2024-08-21 11:00:00,TAIFEX:TXF1!,22232.0,22235.0,22197.0,22217.0,671.0
2024-08-21 11:01:00,TAIFEX:TXF1!,22217.0,22218.0,22198.0,22204.0,205.0
2024-08-21 11:02:00,TAIFEX:TXF1!,22205.0,22207.0,22194.0,22201.0,182.0
2024-08-21 11:03:00,TAIFEX:TXF1!,22201.0,22203.0,22186.0,22191.0,280.0
2024-08-21 11:04:00,TAIFEX:TXF1!,22191.0,22204.0,22190.0,22198.0,222.0
2024-08-21 11:05:00,TAIFEX:TXF1!,22200.0,22200.0,22190.0,22199.0,143.0
2024-08-21 11:06:00,TAIFEX:TXF1!,22200.0,22210.0,22196.0,22208.0,134.0
2024-08-21 11:07:00,TAIFEX:TXF1!,22210.0,22214.0,22207.0,22213.0,90.0
2024-08-21 11:08:00,TAIFEX:TXF1!,22213.0,22215.0,22208.0,22213.0,79.0
2024-08-21 11:09:00,TAIFEX:TXF1!,22214.0,22222.0,22212.0,22222.0,142.0
2024-08-21 11:10:00,TAIFEX:TXF1!,22223.0,22240.0,22223.0,22232.0,316.0
2024-08-21 11:11:00,TAIFEX:TXF1!,22232.0,22243.0,22228.0,22239.0,125.0
2024-08-21 11:12:00,TAIFEX:TXF1!,22238.0,22239.0,22235.0,22236.0,125.0
2024-08-21 11:13:00,TAIFEX:TXF1!,22236.0,22239.0,22232.0,22234.0,97.0
2024-08-21 11:14:00,TAIFEX:TXF1!,22233.0,22233.0,22228.0,22233.0,83.0
2024-08-21 11:15:00,TAIFEX:TXF1!,22235.0,22250.0,22234.0,22234.0,215.0
2024-08-21 11:16:00,TAIFEX:TXF1!,22234.0,22237.0,22226.0,22229.0,104.0
2024-08-21 11:17:00,TAIFEX:TXF1!,22229.0,22233.0,22222.0,22224.0,101.0
2024-08-21 11:18:00,TAIFEX:TXF1!,22223.0,22226.0,22217.0,22221.0,107.0
2024-08-21 11:19:00,TAIFEX:TXF1!,22220.0,22231.0,22220.0,22228.0,76.0
2024-08-21 11:20:00,TAIFEX:TXF1!,22227.0,22230.0,22222.0,22224.0,60.0
2024-08-21 11:21:00,TAIFEX:TXF1!,22226.0,22226.0,22221.0,22221.0,31.0
2024-08-21 11:22:00,TAIFEX:TXF1!,22221.0,22226.0,22217.0,22225.0,220.0
2024-08-21 11:23:00,TAIFEX:TXF1!,22223.0,22228.0,22219.0,22221.0,53.0
2024-08-21 11:24:00,TAIFEX:TXF1!,22220.0,22224.0,22216.0,22224.0,32.0
2024-08-21 11:25:00,TAIFEX:TXF1!,22224.0,22228.0,22223.0,22228.0,61.0
2024-08-21 11:26:00,TAIFEX:TXF1!,22227.0,22230.0,22222.0,22222.0,57.0
2024-08-21 11:27:00,TAIFEX:TXF1!,22223.0,22224.0,22218.0,22221.0,56.0
2024-08-21 11:28:00,TAIFEX:TXF1!,22220.0,22221.0,22217.0,22219.0,72.0
2024-08-21 11:29:00,TAIFEX:TXF1!,22219.0,22228.0,22219.0,22223.0,70.0
2024-08-21 11:30:00,TAIFEX:TXF1!,22222.0,22223.0,22220.0,22222.0,46.0
2024-08-21 11:31:00,TAIFEX:TXF1!,22223.0,22223.0,22212.0,22213.0,111.0
2024-08-21 11:32:00,TAIFEX:TXF1!,22213.0,22222.0,22213.0,22220.0,38.0
2024-08-21 11:33:00,TAIFEX:TXF1!,22222.0,22229.0,22221.0,22224.0,65.0
2024-08-21 11:34:00,TAIFEX:TXF1!,22223.0,22224.0,22217.0,22217.0,62.0
2024-08-21 11:35:00,TAIFEX:TXF1!,22215.0,22221.0,22215.0,22221.0,42.0
2024-08-21 11:36:00,TAIFEX:TXF1!,22221.0,22227.0,22217.0,22225.0,90.0
2024-08-21 11:37:00,TAIFEX:TXF1!,22226.0,22229.0,22223.0,22228.0,49.0
2024-08-21 11:38:00,TAIFEX:TXF1!,22227.0,22228.0,22219.0,22225.0,68.0
2024-08-21 11:39:00,TAIFEX:TXF1!,22223.0,22226.0,22219.0,22224.0,118.0
2024-08-21 11:40:00,TAIFEX:TXF1!,22224.0,22226.0,22222.0,22226.0,86.0
2024-08-21 11:41:00,TAIFEX:TXF1!,22225.0,22225.0,22221.0,22221.0,43.0
